SpeciesName,month,year,stateProvince,decimalLatitude,decimalLongitude
Common Sandpiper,10,1987,Victoria,-38.0709,145.172
Common Sandpiper,1,1977,Victoria,-37.5817,149.9179
Common Sandpiper,1,2018,Victoria,-38.3125,145.1905
Common Sandpiper,1,2007,Victoria,-38.068,145.1455
Common Sandpiper,2,1988,Victoria,-38.0565,145.1701
Common Sandpiper,1,1970,Victoria,-38.0408,144.5119
Common Sandpiper,10,1988,Victoria,-38.2722,144.5932
Common Sandpiper,10,1985,Victoria,-38.0401,144.543
Common Sandpiper,4,2019,Victoria,-37.8692,144.843
Common Sandpiper,10,1979,Victoria,-38.2425,144.4651
Common Sandpiper,1,2015,Victoria,-38.3002,144.3737
Common Sandpiper,10,1979,Victoria,-38.2485,144.5846
Common Sandpiper,2,1983,Victoria,-36.6934,144.2987
Common Sandpiper,2,1985,Victoria,-34.2568,141.9929
Common Sandpiper,2,1972,Victoria,-38.4985,142.5013
Common Sandpiper,4,2017,Victoria,-38.21,145.4367
Common Sandpiper,10,2014,Victoria,-38.3002,144.3743
Common Sandpiper,4,2000,Victoria,-38.0537,141.011
Common Sandpiper,4,1974,Victoria,-38.2068,145.3763
Common Sandpiper,1,1980,Victoria,-38.2485,144.5846
Common Sandpiper,2,1985,Victoria,-36.6934,144.2987
Common Sandpiper,1,2000,Victoria,-38.0645,145.1688
Common Sandpiper,1,2001,Victoria,-38.0645,145.1688
Common Sandpiper,10,1975,Victoria,-38.3151,145.2013
Common Sandpiper,1,1980,Victoria,-38.0818,144.5846
Common Sandpiper,1,1975,Victoria,-38.3318,145.1679
Common Sandpiper,10,1978,Victoria,-38.3735,141.6263
Common Sandpiper,1,2017,Victoria,-37.4399,144.9981
Common Sandpiper,2,1999,Victoria,-38.4035,142.5125
Common Sandpiper,4,1980,Victoria,-36.5818,144.7513
Common Sandpiper,2,1999,Victoria,-38.3532,141.6017
Common Sandpiper,7,1974,Victoria,-38.3151,145.2013
Common Sandpiper,1,2019,Victoria,-37.8981,144.7799
Common Sandpiper,1,2009,Victoria,-37.9849,144.6615
Common Sandpiper,10,2017,Victoria,-37.859,144.8671
Common Sandpiper,1,1985,Victoria,-38.0709,145.172
Common Sandpiper,1,2018,Victoria,-37.8981,144.7799
Common Sandpiper,10,1975,Victoria,-38.2151,145.3179
Common Sandpiper,1,1973,Victoria,-38.0529,145.1725
Common Sandpiper,4,1978,Victoria,-38.2485,144.5846
Common Sandpiper,1,1966,Victoria,-38.7151,143.118
Common Sandpiper,1,2017,Victoria,-37.859,144.8671
Common Sandpiper,1,2017,Victoria,-37.859,144.8671
Common Sandpiper,1,1992,Victoria,-38.0392,147.4405
Common Sandpiper,1,2018,Victoria,-37.8981,144.7799
Common Sandpiper,4,1991,Victoria,-38.2151,145.3179
Common Sandpiper,4,1982,Victoria,-38.4264,141.5461
Common Sandpiper,10,2018,Victoria,-38.2142,145.3168
Common Sandpiper,1,1979,Victoria,-38.5818,142.918
Common Sandpiper,1,1977,Victoria,-38.0342,145.1274
Common Sandpiper,1,2006,Victoria,-37.9849,144.6615
Common Sandpiper,1,2016,Victoria,-38.3093,143.5926
Common Sandpiper,10,2017,Victoria,-38.3806,142.2407
Common Sandpiper,10,1998,Victoria,-38.0645,145.1688
Common Sandpiper,1,1977,Victoria,-37.9151,144.7513
Common Sandpiper,10,2017,Victoria,-38.464,145.3026
Common Sandpiper,1,2017,Victoria,-37.8644,144.9658
Common Sandpiper,10,2000,Victoria,-38.4649,145.3031
Common Sandpiper,4,1982,Victoria,-38.0709,145.172
Common Sandpiper,10,2017,Victoria,-38.464,145.3026
Common Sandpiper,10,2017,Victoria,-38.3806,142.2407
Common Sandpiper,1,2018,Victoria,-38.3889,142.2423
Common Sandpiper,10,2016,Victoria,-38.4289,144.181
Common Sandpiper,1,1974,Victoria,-38.2758,145.3144
Common Sandpiper,1,2019,Victoria,-38.3889,142.2423
Common Sandpiper,1,2019,Victoria,-37.8981,144.7799
Common Sandpiper,1,2017,Victoria,-38.0426,144.5231
Common Sandpiper,1,2017,Victoria,-38.464,145.3026
Common Sandpiper,1,1980,Victoria,-37.7568,144.8763
Common Sandpiper,1,2000,Victoria,-38.3917,142.2066
Common Sandpiper,1,2008,Victoria,-38.4747,145.2266
Common Sandpiper,1,2017,Victoria,-37.8644,144.9658
Common Sandpiper,1,1977,Victoria,-38.6234,146.7929
Common Sandpiper,1,2019,Victoria,-37.8981,144.7799
Common Sandpiper,1,2019,Victoria,-38.3889,142.2423
Common Sandpiper,10,1982,Victoria,-36.2891,144.8025
Common Sandpiper,10,1988,Victoria,-37.5518,143.8354
Common Sandpiper,4,1984,Victoria,-38.2234,145.3096
Common Sandpiper,10,2017,Victoria,-38.464,145.3026
Common Sandpiper,10,2018,Victoria,-37.8563,144.853
Common Sandpiper,10,2016,Victoria,-38.4289,144.181
Common Sandpiper,1,1987,Victoria,-38.0709,145.172
Common Sandpiper,10,1974,Victoria,-38.2151,145.3179
Common Sandpiper,1,1977,Victoria,-38.2484,145.4179
Common Sandpiper,1,1977,Victoria,-38.0818,145.0846
Common Sandpiper,1,1992,Victoria,-38.0482,147.4634
Common Sandpiper,2,1977,Victoria,-38.4214,145.3488
Common Sandpiper,1,1977,Victoria,-38.2484,145.2513
Common Sandpiper,2,1999,Victoria,-38.0555,140.9951
Common Sandpiper,1,1962,Victoria,-38.4985,142.3347
Common Sandpiper,10,2018,Victoria,-38.3819,142.2311
Common Sandpiper,4,1985,Victoria,-38.3088,145.2216
Common Sandpiper,1,1979,Victoria,-38.4152,142.2513
Common Sandpiper,1,2007,Victoria,-38.3257,145.1896
Common Sandpiper,2,1992,Victoria,-38.0565,145.1701
Common Sandpiper,1,1962,Victoria,-37.8318,142.3346
Common Sandpiper,11,2018,Victoria,-37.6033,144.2966
Common Sandpiper,10,2018,Victoria,-38.605,146.8878
Common Sandpiper,10,2018,Victoria,-38.5807,142.0238
Common Sandpiper,1,2019,Victoria,-38.3889,142.2423
Common Sandpiper,4,1977,Victoria,-38.4152,142.2513
Common Sandpiper,1,2019,Victoria,-37.8981,144.7799
Common Sandpiper,11,2017,Victoria,-37.9028,144.7793
Common Sandpiper,10,1979,Victoria,-35.7485,141.9179
Common Sandpiper,2,1987,Victoria,-38.2068,145.3763
Common Sandpiper,1,2019,Victoria,-38.605,146.8878
Common Sandpiper,1,2019,Victoria,-37.8981,144.7799
Common Sandpiper,1,2019,Victoria,-37.8981,144.7799
Common Sandpiper,8,2018,Victoria,-37.9028,144.7793
Common Sandpiper,1,2019,Victoria,-37.8981,144.7799
Common Sandpiper,11,1978,Victoria,-37.5606,149.911
Common Sandpiper,10,1998,Victoria,-38.0645,145.1688
Common Sandpiper,2,1992,Victoria,-38.2068,145.3763
Common Sandpiper,10,2018,Victoria,-38.2142,145.3168
Common Sandpiper,1,2019,Victoria,-37.8981,144.7799
Common Sandpiper,11,2017,Victoria,-37.9028,144.7793
Common Sandpiper,2,2006,Victoria,-38.5069,145.1588
Common Sandpiper,1,1977,Victoria,-38.0818,144.5846
Common Sandpiper,5,1978,Victoria,-37.9068,144.7763
Common Sandpiper,1,1950,Victoria,-37.8901,144.8263
Common Sandpiper,2,1979,Victoria,-38.2068,145.3763
Common Sandpiper,10,1982,Victoria,-36.4568,144.7929
Common Sandpiper,1,2019,Victoria,-37.8981,144.7799
Common Sandpiper,11,2017,Victoria,-37.9028,144.7793
Common Sandpiper,7,1977,Victoria,-38.2485,144.5846
Common Sandpiper,1,2007,Victoria,-38.3052,144.3761
Common Sandpiper,2,1977,Victoria,-37.7484,144.9179
Common Sandpiper,10,1986,Victoria,-38.345,141.6142
Common Sandpiper,1,2017,Victoria,-37.5573,145.1372
Common Sandpiper,1,2019,Victoria,-37.8981,144.7799
Common Sandpiper,11,2000,Victoria,-38.6074,142.8682
Common Sandpiper,5,2017,Victoria,-37.8795,144.8037
Common Sandpiper,10,1981,Victoria,-38.2485,144.5846
Common Sandpiper,2,1979,Victoria,-38.4984,145.3346
Common Sandpiper,2,2001,Victoria,-38.2564,144.4852
Common Sandpiper,4,1977,Victoria,-38.2484,145.2513
Common Sandpiper,1,2019,Victoria,-37.5573,145.1372
Common Sandpiper,1,1980,Victoria,-37.851,144.899
Common Sandpiper,4,2019,Victoria,-37.8692,144.843
Common Sandpiper,2,1986,Victoria,-38.3902,142.243
Common Sandpiper,1,1984,Victoria,-36.6846,144.3102
Common Sandpiper,1,2017,Victoria,-38.464,145.3026
Common Sandpiper,2,1981,Victoria,-38.7485,143.7513
Common Sandpiper,2,1984,Victoria,-38.2068,145.3763
Common Sandpiper,11,2014,Victoria,-38.0849,144.4264
Common Sandpiper,7,1977,Victoria,-37.9151,144.7513
Common Sandpiper,1,1978,Victoria,-38.0402,141.043
Common Sandpiper,2,1987,Victoria,-36.0735,141.593
Common Sandpiper,10,1974,Victoria,-38.5151,145.3513
Common Sandpiper,4,1979,Victoria,-38.2485,144.5846
Common Sandpiper,8,1987,Victoria,-38.3922,142.2478
Common Sandpiper,2,1975,Victoria,-38.2068,145.3763
Common Sandpiper,1,1977,Victoria,-37.9151,144.7513
Common Sandpiper,2,1986,Victoria,-38.7713,143.6632
Common Sandpiper,10,2014,Victoria,-38.3002,144.3743
Common Sandpiper,8,2017,Victoria,-38.4793,145.2365
Common Sandpiper,10,2017,Victoria,-38.4577,145.2965
Common Sandpiper,11,2017,Victoria,-37.9028,144.7793
Common Sandpiper,2,2009,Victoria,-37.9849,144.6615
Common Sandpiper,11,1974,Victoria,-38.6651,144.0013
Common Sandpiper,2,1983,Victoria,-36.6901,144.3096
Common Sandpiper,8,1999,Victoria,-38.3532,141.6017
Common Sandpiper,11,1998,Victoria,-38.3532,141.6017
Common Sandpiper,2,1958,New South Wales,-34.0985,142.0013
Common Sandpiper,1,1976,Victoria,-37.9984,147.8346
Common Sandpiper,2,2016,Victoria,-38.0449,144.5078
Common Sandpiper,11,2010,Victoria,-37.9849,144.6615
Common Sandpiper,2,1993,Victoria,-38.2068,145.3763
Common Sandpiper,4,1989,Victoria,-37.8482,144.8968
Common Sandpiper,10,2018,Victoria,-38.3819,142.2311
Common Sandpiper,8,2018,Victoria,-37.9028,144.7793
Common Sandpiper,8,1974,Victoria,-38.1651,145.1679
Common Sandpiper,10,2017,Victoria,-38.3802,142.2414
Common Sandpiper,10,2003,Victoria,-38.6568,145.8089
Common Sandpiper,11,2009,Victoria,-37.9849,144.6615
Common Sandpiper,11,2007,Victoria,-37.9619,144.633
Common Sandpiper,10,2018,Victoria,-38.4957,145.4357
Common Sandpiper,1,1977,Victoria,-37.5401,149.8762
Common Sandpiper,10,2017,Victoria,-38.464,145.3026
Common Sandpiper,2,2017,Victoria,-37.5598,145.125
Common Sandpiper,1,2019,Victoria,-38.3022,145.195
Common Sandpiper,2,2000,Victoria,-38.0537,141.011
Common Sandpiper,2,2006,Victoria,-38.0413,144.5358
Common Sandpiper,11,1999,Victoria,-38.6328,145.7541
Common Sandpiper,11,2017,Victoria,-37.9028,144.7793
Common Sandpiper,2,1978,Victoria,-38.4152,142.2513
Common Sandpiper,10,1999,Victoria,-36.6889,141.9399
Common Sandpiper,2,1986,Victoria,-38.3151,145.2013
Common Sandpiper,10,1996,Victoria,-37.8602,144.859
Common Sandpiper,4,1972,Victoria,-37.9985,145.0013
Common Sandpiper,2,1985,Victoria,-38.0401,144.543
Common Sandpiper,2,1985,Victoria,-34.7485,142.4179
Common Sandpiper,8,2017,Victoria,-38.6718,145.7984
Common Sandpiper,10,1974,Victoria,-38.2151,145.3179
Common Sandpiper,1,1971,Victoria,-38.4985,142.3347
Common Sandpiper,2,1986,Victoria,-38.4068,142.243
Common Sandpiper,1,2007,Victoria,-37.9849,144.6615
Common Sandpiper,2,1993,Victoria,-38.3238,142.0522
Common Sandpiper,2,1998,Victoria,-37.8602,144.859
Common Sandpiper,8,2017,Victoria,-38.4793,145.2365
Common Sandpiper,8,2017,Victoria,-38.6718,145.7984
Common Sandpiper,2,1977,Victoria,-37.9151,144.9179
Common Sandpiper,10,1962,Victoria,-37.8318,145.5013
Common Sandpiper,11,1990,Victoria,-38.0568,145.1429
Common Sandpiper,1,1901,Victoria,-38.1651,147.1679
Common Sandpiper,2,1981,Victoria,-38.2151,145.3179
Common Sandpiper,11,2018,Victoria,-37.7881,148.8861
Common Sandpiper,2,1992,Victoria,-38.1643,145.9573
Common Sandpiper,8,2017,Victoria,-38.6718,145.7984
Common Sandpiper,1,1975,Victoria,-37.8584,144.859
Common Sandpiper,4,2007,Victoria,-38.1244,144.4262
Common Sandpiper,11,2018,Victoria,-38.4831,145.018
Common Sandpiper,1,2015,Victoria,-38.3002,144.3737
Common Sandpiper,11,1996,Victoria,-37.8602,144.859
Common Sandpiper,8,2000,Victoria,-38.2468,143.0909
Common Sandpiper,8,2018,Victoria,-37.9979,144.5917
Common Sandpiper,11,2017,Victoria,-38.393,142.2462
Common Sandpiper,1,2019,Victoria,-38.4957,145.4357
Common Sandpiper,10,2017,Victoria,-38.5758,145.5109
Common Sandpiper,11,1973,Victoria,-38.3151,145.2013
Common Sandpiper,1,1978,Victoria,-38.4152,141.5847
Common Sandpiper,11,2018,Victoria,-37.4399,144.9981
Common Sandpiper,2,2019,Victoria,-37.8912,144.7961
Common Sandpiper,11,1979,Victoria,-38.4152,142.2513
Common Sandpiper,11,1978,Victoria,-38.2484,145.4179
Common Sandpiper,4,1977,Victoria,-38.0818,144.418
Common Sandpiper,1,1950,Victoria,-37.9235,144.7763
Common Sandpiper,11,2017,Victoria,-38.8071,146.2689
Common Sandpiper,10,2018,Victoria,-38.5807,142.0238
Common Sandpiper,2,1977,Victoria,-38.3721,145.2221
Common Sandpiper,8,2018,Victoria,-37.8981,144.7799
Common Sandpiper,11,2000,Victoria,-38.0537,141.011
Common Sandpiper,5,2019,Victoria,-38.561,142.0944
Common Sandpiper,2,1979,Victoria,-38.2068,145.3763
Common Sandpiper,2,1992,Victoria,-38.0482,147.452
Common Sandpiper,11,1980,Victoria,-38.2485,144.5846
Common Sandpiper,1,1977,Victoria,-38.2485,144.0846
Common Sandpiper,11,1978,Victoria,-38.0818,141.0847
Common Sandpiper,2,2019,Victoria,-37.8981,144.7799
Common Sandpiper,2,2001,Victoria,-38.0537,141.011
Common Sandpiper,8,1963,Victoria,-38.1651,145.1679
Common Sandpiper,10,2017,Victoria,-38.3803,142.2404
Common Sandpiper,11,1973,Victoria,-38.3484,145.2179
Common Sandpiper,2,2015,Victoria,-37.9954,144.6307
Common Sandpiper,10,2018,Victoria,-38.393,142.2462
Common Sandpiper,8,2017,Victoria,-38.4793,145.2365
Common Sandpiper,8,2018,Victoria,-37.8981,144.7799
Common Sandpiper,2,1989,Victoria,-38.0565,145.1701
Common Sandpiper,2,1983,Victoria,-38.1866,145.0778
Common Sandpiper,2,2014,Victoria,-38.0348,141.0012
Common Sandpiper,5,1974,Victoria,-38.2068,145.3763
Common Sandpiper,2,2001,Victoria,-38.3914,142.2375
Common Sandpiper,1,2001,Victoria,-37.9832,144.6482
Common Sandpiper,11,1977,Victoria,-38.6568,146.7096
Common Sandpiper,2,2016,Victoria,-38.3093,143.5926
Common Sandpiper,1,1971,Victoria,-37.9985,145.0013
Common Sandpiper,2,1999,Victoria,-37.8592,144.8556
Common Sandpiper,5,1978,Victoria,-38.0735,144.443
Common Sandpiper,5,1987,Victoria,-38.0401,144.543
Common Sandpiper,2,1986,Victoria,-38.7568,143.693
Common Sandpiper,4,1972,Victoria,-38.2177,145.3511
Common Sandpiper,2,1981,Victoria,-38.2485,144.5846
Common Sandpiper,2,1984,Victoria,-36.6846,144.3102
Common Sandpiper,1,1975,Victoria,-38.3679,145.2041
Common Sandpiper,2,1988,Victoria,-36.7106,144.2622
Common Sandpiper,5,1987,Victoria,-37.8304,144.9076
Common Sandpiper,2,1994,Victoria,-38.1543,144.42
Common Sandpiper,11,2017,Victoria,-38.464,145.3026
Common Sandpiper,1,1993,Victoria,-38.0482,147.452
Common Sandpiper,2,2019,Victoria,-37.8981,144.7799
Common Sandpiper,2,2017,Victoria,-37.7877,148.7717
Common Sandpiper,2,1988,Victoria,-38.0565,145.1701
Common Sandpiper,2,1977,New South Wales,-36.0818,144.7512
Common Sandpiper,11,1974,Victoria,-38.3984,145.2846
Common Sandpiper,2,2011,Victoria,-37.9812,144.6636
Common Sandpiper,2,2013,Victoria,-38.264,144.4945
Common Sandpiper,1,2007,Victoria,-37.9036,144.6583
Common Sandpiper,8,2018,Victoria,-37.8981,144.7799
Common Sandpiper,11,1979,Victoria,-38.2485,144.5846
Common Sandpiper,11,1999,Victoria,-38.3532,141.6017
Common Sandpiper,2,1993,Victoria,-38.0428,147.452
Common Sandpiper,5,1999,Victoria,-35.5144,143.7519
Common Sandpiper,2,1998,Victoria,-38.1115,145.4904
Common Sandpiper,11,1991,Victoria,-38.3878,142.2409
Common Sandpiper,1,1992,Victoria,-38.3238,142.0522
Common Sandpiper,2,1979,Victoria,-38.5151,145.3513
Common Sandpiper,11,2018,Victoria,-37.8981,144.7799
Common Sandpiper,8,2014,Victoria,-38.1667,141.2333
Common Sandpiper,8,1981,Victoria,-38.2484,145.2513
Common Sandpiper,11,2000,Victoria,-37.8257,144.8986
Common Sandpiper,2,1995,Victoria,-38.1543,144.42
Common Sandpiper,11,2018,Victoria,-37.8981,144.7799
Common Sandpiper,1,1971,Victoria,-38.4985,142.3347
Common Sandpiper,11,1973,Victoria,-38.5151,145.3513
Common Sandpiper,2,2018,Victoria,-37.859,144.8671
Common Sandpiper,2,2000,Victoria,-38.0645,145.1688
Common Sandpiper,8,2018,Victoria,-37.8981,144.7799
Common Sandpiper,8,2000,Victoria,-38.115,141.0031
Common Sandpiper,2,1980,Victoria,-37.7485,142.2513
Common Sandpiper,2,2008,Victoria,-38.2741,144.5877
Common Sandpiper,1,1951,Victoria,-38.4985,142.3347
Common Sandpiper,2,2017,Victoria,-37.5573,145.1372
Common Sandpiper,2,1993,Victoria,-37.7545,142.2177
Common Sandpiper,2,1992,Victoria,-38.0391,147.4633
Common Sandpiper,11,2017,Victoria,-37.8981,144.7799
Common Sandpiper,2,1987,Victoria,-38.0401,144.543
Common Sandpiper,2,1979,Victoria,-37.7485,142.2513
Common Sandpiper,2,1985,Victoria,-38.2656,144.4928
Common Sandpiper,5,2000,Victoria,-38.0537,141.011
Common Sandpiper,2,2018,Victoria,-37.5573,145.1372
Common Sandpiper,5,1978,Victoria,-38.0401,144.6096
Common Sandpiper,8,1988,Victoria,-37.7972,144.9153
Common Sandpiper,11,2017,Victoria,-38.464,145.3026
Common Sandpiper,11,1999,Victoria,-38.051,141.0076
Common Sandpiper,11,2018,Victoria,-38.605,146.8878
Common Sandpiper,2,2005,Victoria,-37.9835,144.6462
Common Sandpiper,11,1999,Victoria,-38.6328,145.7541
Common Sandpiper,2,2017,Victoria,-37.5573,145.1372
Common Sandpiper,11,1986,Victoria,-38.4068,142.243
Common Sandpiper,11,2006,Victoria,-38.0666,145.1666
Common Sandpiper,2,1975,Victoria,-38.3651,145.4846
Common Sandpiper,2,1997,Victoria,-38.4848,145.3072
Common Sandpiper,2,1980,Victoria,-38.2485,144.5846
Common Sandpiper,8,1973,Victoria,-38.4985,142.3347
Common Sandpiper,2,1991,Victoria,-38.2068,145.3763
Common Sandpiper,5,1988,Victoria,-37.8137,144.9319
Common Sandpiper,11,2017,Victoria,-38.393,142.2462
Common Sandpiper,2,2007,Victoria,-38.0666,145.1666
Common Sandpiper,11,2017,Victoria,-37.8027,148.7294
Common Sandpiper,2,1992,Victoria,-38.0392,147.4519
Common Sandpiper,2,1991,Victoria,-35.9725,141.8914
Common Sandpiper,2,1987,Victoria,-37.8734,147.6929
Common Sandpiper,11,2007,Victoria,-37.9849,144.6615
Common Sandpiper,8,1979,Victoria,-38.2485,144.418
Common Sandpiper,8,2018,Victoria,-37.8977,144.7588
Common Sandpiper,2,2018,Victoria,-38.4957,145.4357
Common Sandpiper,2,1986,Victoria,-38.7735,143.6763
Common Sandpiper,8,1981,Victoria,-38.2234,145.3096
Common Sandpiper,8,2017,Victoria,-38.464,145.3026
Common Sandpiper,2,2012,Victoria,-37.8585,144.8676
Common Sandpiper,2,1992,Victoria,-38.1543,144.42
Common Sandpiper,2,2005,Victoria,-37.8002,148.5352
Common Sandpiper,8,1977,Victoria,-38.5818,143.918
Common Sandpiper,11,2000,Victoria,-38.0645,145.1688
Common Sandpiper,11,2017,Victoria,-38.464,145.3026
Common Sandpiper,2,1974,Victoria,-38.5151,145.3513
Common Sandpiper,11,2018,Victoria,-38.3889,142.2423
Common Sandpiper,2,1980,Victoria,-38.5151,145.3513
Common Sandpiper,11,1981,Victoria,-38.2485,144.5846
Common Sandpiper,2,1977,Victoria,-37.9151,144.7513
Common Sandpiper,2,1969,Victoria,-38.4985,142.3347
Common Sandpiper,11,2017,Victoria,-38.3093,143.5926
Common Sandpiper,11,2017,Victoria,-38.464,145.3026
Common Sandpiper,2,2019,Victoria,-38.3889,142.2423
Common Sandpiper,11,2017,Victoria,-38.464,145.3026
Common Sandpiper,11,2000,Victoria,-38.2117,145.3695
Common Sandpiper,2,1952,Victoria,-38.4151,144.8346
Common Sandpiper,8,2018,Victoria,-37.8981,144.7799
Common Sandpiper,2,1999,Victoria,-38.3868,142.4801
Common Sandpiper,2,1997,Victoria,-38.4649,145.3031
Common Sandpiper,5,2019,Victoria,-38.3889,142.2423
Common Sandpiper,8,2014,Victoria,-38.1667,141.2333
Common Sandpiper,2,2019,Victoria,-38.3889,142.2423
Common Sandpiper,2,1989,Victoria,-38.3818,145.2013
Common Sandpiper,11,1999,Victoria,-38.0501,141.0076
Common Sandpiper,2,2019,Victoria,-38.3788,142.2394
Common Sandpiper,2,2019,Victoria,-37.5573,145.1372
Common Sandpiper,11,1978,Victoria,-37.5734,149.9095
Common Sandpiper,2,2013,Victoria,-38.2676,144.5062
Common Sandpiper,5,2019,Victoria,-38.3889,142.2423
Common Sandpiper,2,2007,Victoria,-38.3257,145.1896
Common Sandpiper,8,2018,Victoria,-37.8981,144.7799
Common Sandpiper,2,1977,Victoria,-38.2485,144.418
Common Sandpiper,2,1977,Victoria,-38.2485,144.5846
Common Sandpiper,2,1999,Victoria,-37.9148,144.7937
Common Sandpiper,2,2019,Victoria,-37.5573,145.1372
Common Sandpiper,11,2018,Victoria,-37.789,148.7711
Common Sandpiper,8,2018,Victoria,-37.8981,144.7799
Common Sandpiper,2,1977,Victoria,-37.9151,144.7513
Common Sandpiper,2,2009,Victoria,-37.9867,144.663
Common Sandpiper,8,1981,Victoria,-38.2485,144.418
Common Sandpiper,2,2019,Victoria,-37.5573,145.1372
Common Sandpiper,2,1978,Victoria,-38.0818,141.0847
Common Sandpiper,2,2017,Victoria,-37.5573,145.1372
Common Sandpiper,11,2004,Victoria,-38.6568,145.8089
Common Sandpiper,11,2017,Victoria,-38.393,142.2462
Common Sandpiper,2,2018,Victoria,-37.5573,145.1372
Common Sandpiper,2,2007,Victoria,-37.2041,145.0463
Common Sandpiper,11,1996,Victoria,-37.8565,144.858
Common Sandpiper,2,1975,Victoria,-38.4151,145.4346
Common Sandpiper,2,1980,Victoria,-38.4151,145.2513
Common Sandpiper,11,2018,Victoria,-38.3889,142.2423
Common Sandpiper,8,2001,Victoria,-38.0645,145.1688
Common Sandpiper,2,1998,Victoria,-37.993,144.5989
